video_id,frame_idx,phase,augment
case_1718,20166,14,False
case_1718,20383,14,False
case_1718,20600,14,False
case_1718,20817,14,False
case_1718,21034,14,False
case_1718,21251,14,False
case_1718,21468,14,False
case_1718,21685,14,False
case_1718,21902,14,False
case_1721,12139,14,False
case_1721,12352,14,False
case_1723,8536,14,False
case_1729,8536,14,False
case_1729,8738,14,False
case_1729,8940,14,False
case_1729,9141,14,False
case_1729,9343,14,False
case_1733,10494,14,False
case_1733,10722,14,False
case_1733,10951,14,False
case_1733,11179,14,False
case_1733,11407,14,False
case_1741,8497,14,False
case_1741,8700,14,False
case_1741,8902,14,False
case_1741,18762,14,False
case_1741,18963,14,False
case_1741,19164,14,False
case_1741,19365,14,False
case_1741,19566,14,False
case_1742,24268,14,False
case_1742,24509,14,False
case_1742,25642,14,False
case_1749,15620,14,False
case_1749,15843,14,False
case_1749,16066,14,False
case_1750,6945,14,False
case_1750,7149,14,False
case_1750,7352,14,False
case_1763,3313,14,False
case_1768,5112,14,False
case_1768,5336,14,False
case_1768,5561,14,False
case_1768,5785,14,False
case_1768,6009,14,False
case_1776,27041,14,False
case_1776,27256,14,False
case_1776,27471,14,False
case_1776,27686,14,False
case_1776,27901,14,False
case_1776,28116,14,False
case_1776,30925,14,False
case_1776,31162,14,False
case_1776,31400,14,False
case_1776,31637,14,False
case_1780,5795,14,False
case_1780,6011,14,False
case_1780,6228,14,False
case_1780,6445,14,False
case_1780,6661,14,False
case_1780,6878,14,False
case_1780,7094,14,False
case_1780,9673,14,False
case_1780,9867,14,False
case_1782,24606,14,False
case_1782,24800,14,False
case_1782,24994,14,False
case_1791,8713,14,False
case_1791,8921,14,False
case_1803,8249,14,False
case_1803,8466,14,False
case_1803,8683,14,False
case_1803,8900,14,False
case_1803,9117,14,False
case_1803,9334,14,False
case_1803,9551,14,False
case_1803,9768,14,False
case_1803,9985,14,False
case_1830,11826,14,False
case_1830,12032,14,False
case_1830,12238,14,False
case_1830,12443,14,False
case_1830,12649,14,False
case_1830,12854,14,False
case_1830,13060,14,False
case_1830,13266,14,False
case_1831,16493,14,False
case_1831,16703,14,False
case_1831,16913,14,False
case_1831,17122,14,False
case_1831,17332,14,False
case_1836,6658,14,False
case_1836,6898,14,False
case_1840,5205,14,False
case_1840,5385,14,False
case_1844,7666,14,False
case_1844,7875,14,False
case_1845,12218,14,False
case_1845,12420,14,False
case_1845,12622,14,False
case_1848,2634,14,False
case_1848,2820,14,False
case_1848,3006,14,False
case_1857,4508,14,False
case_1857,6340,14,False
case_1860,14783,14,False
case_1860,14980,14,False
case_1869,749,14,False
case_1869,962,14,False
case_1869,1174,14,False
case_1869,1387,14,False
case_1869,1600,14,False
case_1869,1812,14,False
case_1869,2025,14,False
case_1869,2238,14,False
case_1869,2450,14,False
case_1869,2663,14,False
case_1869,2876,14,False
case_1869,3088,14,False
case_1869,3301,14,False
case_1870,9363,14,False
case_1872,31154,14,False
case_1872,31378,14,False
case_1872,31603,14,False
case_1872,31827,14,False
case_1872,32052,14,False
case_1872,32276,14,False
case_1872,32501,14,False
case_1872,32725,14,False
case_1872,32950,14,False
case_1872,33174,14,False
case_1873,7498,14,False
case_1873,7700,14,False
case_1873,7902,14,False
case_1873,8104,14,False
case_1873,8306,14,False
case_1884,622,14,False
case_1884,850,14,False
case_1884,1079,14,False
case_1884,1307,14,False
case_1884,4617,14,False
case_1884,4826,14,False
case_1884,5035,14,False
case_1884,5244,14,False
case_1884,5452,14,False
case_1884,5661,14,False
case_1884,5870,14,False
case_1884,6079,14,False
case_1884,7705,14,False
case_1884,7923,14,False
case_1884,8141,14,False
case_1884,10700,14,False
case_1884,10948,14,False
case_1884,11196,14,False
case_1884,13884,14,False
case_1884,14100,14,False
case_1884,14315,14,False
case_1884,16856,14,False
case_1884,17047,14,False
case_1884,17239,14,False
case_1884,17430,14,False
case_1884,23377,14,False
case_1884,23579,14,False
case_1884,23781,14,False
case_1884,25914,14,False
case_1884,26138,14,False
case_1884,26361,14,False
case_1884,26585,14,False
case_1884,29088,14,False
case_1884,29281,14,False
case_1884,29473,14,False
case_1884,29666,14,False
case_1884,31830,14,False
case_1884,32076,14,False
case_1884,32322,14,False
case_1886,10341,14,False
case_1886,10561,14,False
case_1894,15828,14,False
case_1894,16062,14,False
case_1894,16295,14,False
case_1896,6545,14,False
case_1896,6762,14,False
case_1896,6978,14,False
case_1896,7195,14,False
case_1899,7126,14,False
case_1899,7353,14,False
case_1899,7856,14,False
case_1899,8143,14,False
case_1903,12666,14,False
case_1903,12890,14,False
case_1903,13113,14,False
case_1903,13337,14,False
case_1903,13560,14,False
case_1903,13784,14,False
case_1903,14007,14,False
case_1903,14231,14,False
case_1905,13021,14,False
case_1905,13231,14,False
case_1905,13441,14,False
case_1905,13651,14,False
case_1908,13455,14,False
case_1908,13687,14,False
case_1908,13919,14,False
case_1908,14151,14,False
case_1915,5630,14,False
case_1921,5909,14,False
case_1921,6113,14,False
case_1921,6317,14,False
case_1921,6521,14,False
case_1921,6725,14,False
case_1923,7590,14,False
case_1926,7020,14,False
case_1926,7245,14,False
case_1926,7470,14,False
case_1926,7695,14,False
case_1942,6131,14,False
case_1942,6327,14,False
case_1942,8471,14,False
case_1943,7777,14,False
case_1944,7228,14,False
case_1947,23245,14,False
case_1947,23470,14,False
case_1947,23695,14,False
case_1947,23920,14,False
case_1947,24146,14,False
case_1947,24371,14,False
case_1947,24596,14,False
case_1947,24821,14,False
case_1947,29105,14,False
case_1950,7249,14,False
case_1952,50707,14,False
case_1952,50919,14,False
case_1952,51132,14,False
case_1952,51344,14,False
case_1952,51557,14,False
case_1952,51770,14,False
case_1952,51982,14,False
case_1952,52195,14,False
case_1952,52407,14,False
case_1952,52620,14,False
case_1952,52832,14,False
case_1964,7958,14,False
case_1964,8172,14,False
case_1964,8385,14,False
case_1964,8599,14,False
case_1967,50140,14,False
case_1967,50365,14,False
case_1967,50590,14,False
case_1967,50814,14,False
case_1967,51039,14,False
case_1967,51264,14,False
case_1967,51489,14,False
case_1967,51714,14,False
case_1967,51938,14,False
case_1967,52163,14,False
case_1968,9285,14,False
case_1968,9525,14,False
case_1968,9765,14,False
case_1968,10005,14,False
case_0012,15713,33,False
case_0012,15860,33,False
case_0012,16007,33,False
case_0012,16153,33,False
case_0012,16300,33,False
case_0012,16447,33,False
case_0013,7949,33,False
case_0013,8088,33,False
case_0013,8226,33,False
case_0020,41928,33,False
case_0020,42075,33,False
case_0020,42221,33,False
case_0020,42368,33,False
case_0020,42515,33,False
case_0020,42661,33,False
case_0020,42808,33,False
case_0020,42955,33,False
case_0020,43101,33,False
case_0020,43248,33,False
case_0020,43395,33,False
case_0020,43541,33,False
case_0020,43688,33,False
case_0020,43835,33,False
case_0020,43981,33,False
case_0020,44128,33,False
case_0020,44275,33,False
case_0020,44421,33,False
case_0020,44568,33,False
case_0020,44715,33,False
case_0020,44861,33,False
case_0020,45008,33,False
case_0020,45155,33,False
case_0020,45301,33,False
case_0024,21250,33,False
case_0024,21398,33,False
case_0024,21546,33,False
case_0036,10685,33,False
case_0036,10835,33,False
case_0036,10985,33,False
case_0036,11134,33,False
case_0036,11284,33,False
case_0043,12691,33,False
case_0043,12841,33,False
case_0043,12991,33,False
case_0043,13141,33,False
case_0043,13291,33,False
case_0043,13441,33,False
case_0045,15915,33,False
case_0045,17352,33,False
case_0052,23902,33,False
case_0052,24049,33,False
case_0052,24195,33,False
case_0052,24342,33,False
case_0052,24489,33,False
case_0052,24635,33,False
case_0052,24782,33,False
case_0057,10462,33,False
case_0066,14809,33,False
case_0066,14921,33,False
case_0071,6051,33,False
case_0071,6223,33,False
case_0077,14661,33,False
case_0077,14789,33,False
case_0080,15933,33,False
case_0080,16097,33,False
case_0080,16261,33,False
case_0080,16425,33,False
case_0083,8445,33,False
case_0088,5794,33,False
case_0088,5942,33,False
case_0088,6090,33,False
case_0088,6826,33,False
case_0088,6950,33,False
case_0088,7074,33,False
case_0088,15167,33,False
case_0088,15330,33,False
case_0093,9275,33,False
case_0093,9415,33,False
case_0100,12353,33,False
case_0111,31968,33,False
case_0111,32122,33,False
case_0111,32277,33,False
case_0111,32432,33,False
case_0111,32586,33,False
case_0111,32741,33,False
case_0111,32895,33,False
case_0111,33050,33,False
case_0111,33205,33,False
case_0111,33359,33,False
case_0118,6347,33,False
case_0118,6491,33,False
case_0118,6636,33,False
case_0118,6780,33,False
case_0122,16353,33,False
case_0122,16498,33,False
case_0122,16643,33,False
case_0122,16788,33,False
case_0122,16932,33,False
case_0122,17077,33,False
case_0122,17222,33,False
case_0122,17367,33,False
case_0122,17512,33,False
case_0122,17657,33,False
case_0122,17802,33,False
case_0122,17946,33,False
case_0122,18091,33,False
case_0122,18236,33,False
case_0131,2795,33,False
case_0131,2929,33,False
case_0145,10025,33,False
case_0145,10176,33,False
case_0145,10326,33,False
case_0145,10477,33,False
case_0145,10628,33,False
case_0145,10778,33,False
case_0145,10929,33,False
case_0145,11080,33,False
case_0145,11230,33,False
case_0148,8662,33,False
case_0148,8782,33,False
case_0148,9028,33,False
case_0148,9144,33,False
case_0148,9375,33,False
case_0148,9491,33,False
case_0153,6173,33,False
case_0153,6303,33,False
case_0153,6434,33,False
case_0153,6564,33,False
case_0158,17512,33,False
case_0158,17654,33,False
case_0158,17797,33,False
case_0158,17939,33,False
case_0158,18082,33,False
case_0158,18224,33,False
case_0158,18366,33,False
case_0158,18509,33,False
case_0158,18651,33,False
case_0159,8124,33,False
case_0159,8263,33,False
case_0159,8402,33,False
case_0159,8541,33,False
case_0159,8680,33,False
case_0159,8819,33,False
case_0160,9495,33,False
case_0160,9639,33,False
case_0160,9783,33,False
case_0160,9926,33,False
case_0160,10070,33,False
case_0160,10213,33,False
case_0160,10357,33,False
case_0160,10501,33,False
case_0160,10644,33,False
case_0160,10788,33,False
case_0171,7583,33,False
case_0171,7727,33,False
case_0171,7871,33,False
case_0174,14674,33,False
case_0174,14798,33,False
case_0174,14922,33,False
case_0175,11862,33,False
case_0175,12032,33,False
case_0175,12201,33,False
case_0213,18435,33,False
case_0213,18579,33,False
case_0213,18723,33,False
case_0213,18867,33,False
case_0222,13500,33,False
case_0222,13646,33,False
case_0222,13792,33,False
case_0222,13937,33,False
case_0222,14083,33,False
case_0222,14229,33,False
case_0240,9899,33,False
case_0240,10033,33,False
case_0240,10167,33,False
case_0240,10799,33,False
case_0240,10931,33,False
case_0247,9453,33,False
case_0247,9604,33,False
case_0247,9754,33,False
case_0247,9905,33,False
case_0247,10056,33,False
case_0247,10206,33,False
case_0247,10357,33,False
case_0247,10508,33,False
case_0247,10658,33,False
case_0247,10809,33,False
case_0247,10960,33,False
case_0247,11110,33,False
case_0247,11261,33,False
case_0247,11412,33,False
case_0247,11562,33,False
case_0252,9506,33,False
case_0252,9656,33,False
case_0262,6123,33,False
case_0262,6305,33,False
case_0263,5358,33,False
case_0263,5520,33,False
case_0263,5683,33,False
case_0263,5845,33,False
case_0268,9474,33,False
case_0268,9628,33,False
case_0268,9783,33,False
case_0268,9937,33,False
case_0268,10091,33,False
case_0268,10246,33,False
case_0268,10400,33,False
case_0270,17625,33,False
case_0270,17786,33,False
case_0270,17947,33,False
case_0270,18108,33,False
case_0270,18269,33,False
case_0272,19882,33,False
case_0272,20023,33,False
case_0272,20163,33,False
case_0272,20304,33,False
case_0272,20445,33,False
case_0272,20585,33,False
case_0272,20726,33,False
case_0272,20867,33,False
case_0272,21007,33,False
case_0272,21709,33,False
case_0272,21857,33,False
case_0272,22006,33,False
case_0272,22155,33,False
case_0272,22303,33,False
case_0272,22452,33,False
case_0272,22600,33,False
case_0272,22749,33,False
case_0272,22897,33,False
case_0272,23046,33,False
case_0272,23195,33,False
case_0272,23343,33,False
case_0274,9004,33,False
case_0274,9146,33,False
case_0274,9288,33,False
case_0274,9430,33,False
case_0277,9599,33,False
case_0277,9725,33,False
case_0277,9850,33,False
case_0277,10429,33,False
case_0277,10575,33,False
case_0278,6055,33,False
case_0278,6193,33,False
case_0278,6331,33,False
case_0279,9126,33,False
case_0279,9271,33,False
case_0279,9416,33,False
case_0279,9560,33,False
case_0279,9705,33,False
case_0280,9397,33,False
case_0280,9533,33,False
case_0280,9669,33,False
case_0280,9805,33,False
case_0280,9941,33,False
case_0282,10532,33,False
case_0282,10670,33,False
case_0288,10161,33,False
case_0288,10285,33,False
case_0295,14459,33,False
case_0295,14601,33,False
case_0295,14744,33,False
case_0295,14887,33,False
case_0295,15029,33,False
case_0295,15172,33,False
case_0295,15315,33,False
case_0295,15457,33,False
case_0295,15600,33,False
case_0295,15743,33,False
case_0295,15885,33,False
case_0307,9013,33,False
case_0308,9796,33,False
case_0308,9951,33,False
case_0308,10105,33,False
case_0308,10260,33,False
case_0308,10415,33,False
case_0308,10570,33,False
case_0308,10724,33,False
case_0308,10879,33,False
case_0308,11034,33,False
case_0308,11188,33,False
case_0308,11343,33,False
case_0310,8095,33,False
case_0310,8244,33,False
case_0311,9755,33,False
case_0311,9895,33,False
case_0311,10035,33,False
case_0311,10175,33,False
case_0324,2836,33,False
case_0324,7513,33,False
case_0330,3678,33,False
case_0330,3819,33,False
case_0330,3960,33,False
case_0342,10949,33,False
case_0342,11097,33,False
case_0342,11245,33,False
case_0342,11393,33,False
case_0342,11541,33,False
case_0342,11689,33,False
case_0342,11837,33,False
case_0342,11985,33,False
case_0342,12133,33,False
case_0342,12281,33,False
case_0342,12429,33,False
case_0342,12577,33,False
case_0342,12725,33,False
case_0342,12873,33,False
case_0342,25560,33,False
case_0342,25714,33,False
case_0342,25867,33,False
case_0342,26020,33,False
case_0342,26174,33,False
case_0342,26327,33,False
case_0357,29030,33,False
case_0359,8320,33,False
case_0359,8446,33,False
case_0359,8572,33,False
case_0372,28301,33,False
case_0372,28448,33,False
case_0372,28595,33,False
case_0372,28742,33,False
case_0372,28889,33,False
case_0372,29036,33,False
case_0372,29183,33,False
case_0372,29330,33,False
case_0372,29477,33,False
case_0372,29624,33,False
case_0372,29771,33,False
case_0372,29918,33,False
case_0372,30064,33,False
case_0372,30211,33,False
case_0372,30358,33,False
case_0372,30505,33,False
case_0372,30652,33,False
